"seller_id","seller_type","domain","name","is_confidential","version","seller_json_source"
"7487","PUBLISHER","boredpanda.com","UAB Pandos",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9718","PUBLISHER","advidi.com","Bang! Media Group BV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1112","INTERMEDIARY","captify.co.uk","Captify Technologies Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7320","PUBLISHER","betgenius.com","Genius Sports",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2557","INTERMEDIARY","programmatic.cz","Programmatic s.r.o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8825","INTERMEDIARY","tomorrowtth.com","TMRW LONDON LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2794","BOTH","vidazoo.com","Vidazoo Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9342","INTERMEDIARY","alright.com.br","Alright Comunicação e Mídia Ltda",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10643","INTERMEDIARY",NA,"IN LOCO TECNOLOGIA DA INFORMAÇÃO S.A",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2954","BOTH","groupm.com","[m]Supply - Denmark",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8806","BOTH","groupm.com","[m]Supply - Sweden",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1787","INTERMEDIARY","groupm.com","Xaxis - Denmark",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2728","INTERMEDIARY","groupm.com","Xaxis - Finland",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1850","BOTH","groupm.com","Xaxis - Sweden",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8628","INTERMEDIARY","groupm.com","Xaxis Finland Supply",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2952","PUBLISHER","wayfair.com","Wayfair (Buy side)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6839","PUBLISHER","wayfair.com","Wayfair (Sell side)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7296","PUBLISHER","adpromedia.net","Adpro Media SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10559","PUBLISHER","laprensa.com.ni","Editorial La Prensa",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8484","PUBLISHER","comercio.com.pe","El Comercio Perú S.A.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9722","PUBLISHER","elcomercio.com","Grupo El Comercio C.A. (Ecuador)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2308","INTERMEDIARY","imscorpate.com","IMS PMP",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4061","PUBLISHER","taringa.net","Latin America Media And Soft S.A (Taringa)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7603","BOTH","mingadigital.com","Minga Digital, S.A.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6886","PUBLISHER","olx.com","OLX B.V.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2011","INTERMEDIARY",NA,"Apex",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1705","PUBLISHER","nine.com.au","Microsoft & Nine AU NZ",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10656","PUBLISHER",NA,"Pacific Magazines Pty Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10454","PUBLISHER",NA,"Seven Network (Operations) Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10701","PUBLISHER","perthnow.com.au","West Australian Newspapers Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1847","INTERMEDIARY","groupm.com","Xaxis - Belgium",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"364","INTERMEDIARY","groupm.com","Xaxis - UK",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8267","INTERMEDIARY","groupm.com","Xaxis - ES - Marketplace",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7445","INTERMEDIARY","groupm.com","[m]platform Germany",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7335","INTERMEDIARY","plista.com","Plista Denmark",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3563","INTERMEDIARY","plista.com","Plista Germany, Switzerland and Austria",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8918","INTERMEDIARY","plista.com","Plista Italy",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7456","INTERMEDIARY","plista.com","Plista Netherlands",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7682","INTERMEDIARY","plista.com","Plista Norway",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7492","INTERMEDIARY","plista.com","Plista Poland",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8928","INTERMEDIARY","plista.com","Plista Portugal",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7447","INTERMEDIARY","plista.com","Plista Sweden",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7448","INTERMEDIARY","plista.com","Plista UK",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1786","INTERMEDIARY","groupm.com","Xaxis - Germany",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1851","INTERMEDIARY","groupm.com","Xaxis - Switzerland",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9242","INTERMEDIARY","groupm.com","Xaxis CH - Supply",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3528","INTERMEDIARY","groupm.com","Xaxis Light Reaction - Switzerland",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8997","PUBLISHER","accuweather.com","AccuWeather Intl., LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7161","PUBLISHER","businessinsider.com","Business Insider Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8424","PUBLISHER","coinmarketcap.com","CoinMarketCap",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7460","PUBLISHER","forbes.com","Forbes Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10041","PUBLISHER",NA,"Grateful Ventures",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1558","PUBLISHER","intermarkets.net","Intermarkets Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7543","PUBLISHER","mcclatchy.com","McClatchy Interactive",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7917","PUBLISHER","politico.com","Politico LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7053","PUBLISHER","sheknows.com","SheKnows LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6856","PUBLISHER","dailycaller.com","The Daily Caller, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3661","PUBLISHER","nytimes.com","The New York Times",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8520","PUBLISHER","thestreet.com","The Street, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2678","PUBLISHER","weather.com","The Weather Channel, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8973","PUBLISHER","reuters.com","Thomson Reuters (Markets) LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7155","PUBLISHER","usatoday.com","USA Today Network",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7466","PUBLISHER","washingtonpost.com","Washington Post",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10092","INTERMEDIARY",NA,"Vodacom-OTL-OTM",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"32","INTERMEDIARY","demandmedia.com","Demand Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1258","PUBLISHER","demandmedia.com","Demand Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7847","PUBLISHER","inquisitr.com","DigiAdOps, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7681","PUBLISHER","evolvemediallc.com","Evolve Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9166","PUBLISHER","goodreads.com","Goodreads LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2067","PUBLISHER","evolvemediallc.com","Gorilla Nation Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7692","PUBLISHER","grindr.com","Grindr LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3844","PUBLISHER","heathline.com","Healthline Networks, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2778","PUBLISHER","imgur.com","Imgur Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8438","PUBLISHER","bjpenn.com","MediaDojo Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9772","PUBLISHER","jetlaggin.com","Random Elements Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3940","PUBLISHER","shareably.net","Shareably Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3701","PUBLISHER",NA,"System1 LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3359","PUBLISHER","topix.com","Topix LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9824","PUBLISHER","twitch.tv","Twitch  Interactive, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7485","PUBLISHER","corp.untd.com","United Online Advertising Network",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7546","PUBLISHER","unity3d.com","Unity Owned and Operated",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7353","INTERMEDIARY","unity3d.com","Unity Technologies",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3920","PUBLISHER","usatoday.com","USA TODAY Sports Media Group, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4005","PUBLISHER","wikia.com","Wikia Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3697","PUBLISHER","curse.com","Curse Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"927","INTERMEDIARY","adgorithms.com","Adgorithms",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2117","INTERMEDIARY","adkarma.net","AdKarma, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3895","BOTH",NA,"Advertise.com_Premium",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2720","BOTH","anyclip.com","AnyClip Media, Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3391","BOTH","revizer.com","Avantis Team Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1624","BOTH","blutonic.com","bluTonic Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7396","INTERMEDIARY","carambola.com","Carambola Media Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"406","INTERMEDIARY","cpmonly.com","CPM Only",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3659","INTERMEDIARY","ehealthcaresolutions.com","e-Healthcare Solutions LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1900","PUBLISHER","exent.com","Exent Technologies Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3470","INTERMEDIARY","fyber.com","Falk Technologies GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1942","INTERMEDIARY","gumgum.com","Floor6",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7080","BOTH","adtrue.com","FPT AdTrue JSC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7125","INTERMEDIARY","freestar.com","Freestar.IO",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1773","BOTH","gayadnetwork.com","Gay Ad Network",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7556","INTERMEDIARY","consumable.com","GiftConnect Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3912","PUBLISHER",NA,"Graphiq Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2758","INTERMEDIARY","gumgum.com","GumGum",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2398","INTERMEDIARY","hashtag-labs.com","Hashtag Labs",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1568","BOTH","imediaaudiences.com","iMediaSalesTeam",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2047","INTERMEDIARY","inner-active.com","Inneractive LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3695","INTERMEDIARY","insticator.com","Insticator, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7351","PUBLISHER","iqzone.com","IQzone Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3852","PUBLISHER","justapinch.com","Just A Pinch Recipe Club, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8103","INTERMEDIARY","kiip.me","Kiip, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1475","INTERMEDIARY","lifestreet.com","Lifestreet",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2899","INTERMEDIARY","localyokelmedia.com","Local Yokel",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"818","INTERMEDIARY","mediashakers.com","MediaShakers",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7039","INTERMEDIARY",NA,"Monkey Broker, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6824","INTERMEDIARY","padsquad.com","PadSquad, LLC.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1922","INTERMEDIARY","pubventuresmedia.com","Pub Ventures Media Corp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3122","INTERMEDIARY","pubgears.com","PubGears",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2775","BOTH","mozoo.com","Purple Brain",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3681","BOTH",NA,"RealVu Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3287","INTERMEDIARY","rtk.io","RTK.io (Phaedrus Media, LLC)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3775","PUBLISHER","cir.st","Securenet Systems, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8354","BOTH","sendtonews.com","SendtoNews Video Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1108","INTERMEDIARY","shareaholic.com","Shareaholic, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1432","INTERMEDIARY","socialgamemedia.com","Social Game Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6850","INTERMEDIARY","sntmedia.com","Social Networking Technology, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7138","INTERMEDIARY",NA,"Stanza",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"630","INTERMEDIARY","taptica.com","Taptica International Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2854","INTERMEDIARY","thebloggernetwork.com","The Blogger Network",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1956","INTERMEDIARY","travelspike.com","Travel Spike, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2154","INTERMEDIARY","vibrantmedia.com","Vibrant Media, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2251","PUBLISHER","waypointmedia.com","Waypoint Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"926","BOTH","yhmg.com","Yellowhammer Media Group Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1899","BOTH","zedo.com","Zedo (ZINC)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2064","INTERMEDIARY","ad7.nl","AdSeven",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"329","INTERMEDIARY","groupm.com","Bannerconnect - Direct",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1278","INTERMEDIARY","groupm.com","Bannerconnect - GroupM NL",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2076","INTERMEDIARY","femmefab.nl","FemmeFab",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2075","INTERMEDIARY","bannerconnect.net","Gamehouse",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3682","INTERMEDIARY","groupm.com","Greenhouse Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"876","INTERMEDIARY","groupm.com","Greenhouse Group Direct",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2127","INTERMEDIARY","groupm.com","GroupM Supply Marketplace",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3310","INTERMEDIARY","groupm.com","GroupM Supply Marketplace",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6924","INTERMEDIARY",NA,NA,"1","1.0","acdn.adnxs.comsellers1dxandr"
"2837","INTERMEDIARY","groupm.com","Mannenmedia",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3289","INTERMEDIARY","nrcmedia.nl","NRC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1788","INTERMEDIARY","groupm.com","Xaxis - Netherlands",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8656","INTERMEDIARY","groupm.com","Xaxis - Supply - Netherlands",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3090","INTERMEDIARY","groupm.com","Light Reaction Netherlands",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7640","INTERMEDIARY","groupm.com","GroupM_HR_PBU_Seat",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7167","INTERMEDIARY",NA,NA,"1","1.0","acdn.adnxs.comsellers1dxandr"
"7096","BOTH","495communications.com","495 Communications Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10366","PUBLISHER","6theory.com","6Theory Media, LLC.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8602","PUBLISHER","dicio.com.br","7 Graus, Lda",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10064","PUBLISHER",NA,"70 Faces Media / JTA-MJL Newcorp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10511","PUBLISHER",NA,"7807228 Canada Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8128","INTERMEDIARY",NA,"Adrizer LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3865","INTERMEDIARY",NA,"Agency X LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10987","PUBLISHER",NA,"Apex Mobile Media ULC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10130","PUBLISHER",NA,"Asteri-Networks",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7788","PUBLISHER","ballislife.com","Ballislife, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9914","PUBLISHER","brightmountainmedia.com","Bright Mountain Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8513","PUBLISHER","britevest.com","Britevest, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10067","PUBLISHER",NA,"Buntai Investments LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10139","PUBLISHER","cabroworld.com","CABSODISA, S.R.L.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9765","PUBLISHER",NA,"Comedy Technologies, Inc. (DBA IMGN Media)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3503","PUBLISHER","constructivemedia.com","Coolmath.com, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9932","PUBLISHER","dalia.media","Dalia International OOD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10311","PUBLISHER","Hockeybuzz.com","Eklunds Hockey LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10076","PUBLISHER","elclasificado.com","El Clasificado, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10233","PUBLISHER","friendly.io","Friendly App Studio LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10096","PUBLISHER","frommers.com","FrommerMedia LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10241","PUBLISHER","rumordaily.com","Got Clicks Corp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7902","PUBLISHER","filmibeat.com","Greynium Information Technologies Pvt LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10298","PUBLISHER",NA,"Guru Network Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7513","PUBLISHER","smbc-comics.com","Hiveworks Comics LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9739","PUBLISHER","holonis.com","Holonis, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10145","PUBLISHER",NA,"Homes Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10156","PUBLISHER","sogoodly.com","Interax Digital, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9661","PUBLISHER","buzzworthy.com","Leftrock Design Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10142","PUBLISHER","list25.com","List 25",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10424","PUBLISHER","marketrealist.com","Market Realist",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8610","BOTH","cratenetwork.com","Matador Web, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10129","PUBLISHER","netweather.tv","MBC Netweather Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10152","PUBLISHER",NA,"Naylor, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10083","PUBLISHER","neoseeker.com","Neo Era Media Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10102","PUBLISHER",NA,"Overwolf Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"86","PUBLISHER","photobucket.com","Photobucket",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7880","PUBLISHER","providr.com","Providr Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7900","PUBLISHER","psafe.com","PSafe Tecnologia S.A.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10189","PUBLISHER","lotterypost.com","Speednet Group LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9411","PUBLISHER","talkstreamlive.com","TalkStream Live LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10196","PUBLISHER","tecnavia.com","Tecnavia Press, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3676","PUBLISHER",NA,"The Daily Dot LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9618","PUBLISHER",NA,"The FADER Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7624","PUBLISHER","vidaprimo.com","VidaPrimo",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10371","PUBLISHER",NA,"Vuukle DMCC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10243","PUBLISHER","gifltoop.co","X Global LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8651","PUBLISHER","zepto.ca","Zepto Internet Solutions Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9855","PUBLISHER","3cmg.com.au","3CMG Pty Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9928","PUBLISHER","broadsheet.com.au","Broadsheet Media Pty Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2991","PUBLISHER","mediamotive.com.au","carsales.com Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9396","INTERMEDIARY","interplaymedia.com.au","Interplay Media Pty Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8816","PUBLISHER","kpex.co.nz","KPEX Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9551","INTERMEDIARY","ocelot.studio","Ocelot Studio Pty Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7290","INTERMEDIARY","playground.xyz","PLAYGROUND XYZ",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7179","INTERMEDIARY","postr.co.nz","Postr Media Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10218","INTERMEDIARY","scroll.co.nz","Scroll Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9756","PUBLISHER","aol.com","Trade Me Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1226","BOTH","aol.com","AOL ONE Display",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3756","INTERMEDIARY","operamediaworks.com","Opera Mediaworks, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10564","PUBLISHER",NA,"Adot",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10961","PUBLISHER","Startsiden.no","ABC Startsiden AS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10917","INTERMEDIARY","behrentzmedia.dk","Behrentzmedia ApS.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10015","PUBLISHER",NA,"Centrale Reclame Services C.V.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10263","INTERMEDIARY",NA,"Mad Men Consulting AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"11055","PUBLISHER","protv.ro","Pro TV Srl",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9303","PUBLISHER","b.dk","Berlingske Media A / S",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8961","PUBLISHER","cortexmg.com","Cortex Media Group Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7592","PUBLISHER","viral.minds.com","Daily Feed",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9592","PUBLISHER","stylist.co.uk","DC Thomson and Sons Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9302","PUBLISHER","persgroep.nl","de Persgroep Publishing NV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10368","BOTH","enirogroup.com","Eniro Norge AS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10663","BOTH","eniro.se","Eniro Sverige AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9759","PUBLISHER","farfetch.com","Farfetch UK Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10219","PUBLISHER","zaptush.com","Forty Two Media Group Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7778","PUBLISHER","happypancake.com","HappyPancake AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4076","PUBLISHER","haymarket.com","Haymarket Media Group Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8112","PUBLISHER","idg.se","IDG Sweden",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8993","BOTH","jubii.dk","Jubii A/S.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7919","PUBLISHER","junglecreations.com","Jungle Creations Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7118","INTERMEDIARY","justpremium.com","JustPremium BV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10281","INTERMEDIARY","leeads.com","LEEADS AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6827","INTERMEDIARY","mediaforcegroup.co.uk","Mediaforce (London) Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9998","PUBLISHER","medialaan.be","Medialaan NV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8727","PUBLISHER","mtv.fi","MTV Oy",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8686","PUBLISHER","mumsnet.com","Mumsnet LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2668","BOTH","nextday.media","Next Day Media B.V.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10353","INTERMEDIARY","persgroep.nl","Persgroep (3rd Parties)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10112","BOTH","refinery89.com","Refinery89",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10735","BOTH","esmg.se","S Sverige AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
